// General information: 
//  MT Manager version: 2025.2.0 
//  XDA version: 2025.2.0 build 250509001 rev 1746715332 built on 2025-05-09
// Device information: 
//  DeviceId: 10B41B13
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
53205		-0.944103	-3.500874	10.820791	0.919276	0.043919	0.087431	-0.381260
53206		0.098661	-3.632611	12.443731	0.920656	0.044429	0.084123	-0.378606
53207		1.528998	-3.056644	14.265036	0.921903	0.046714	0.081074	-0.375952
53208		3.173739	-1.834504	15.701890	0.922907	0.051080	0.078455	-0.373469
53209		4.180235	-0.047066	16.960280	0.923629	0.057573	0.076806	-0.371074
53210		4.194535	2.032650	17.805825	0.924017	0.065626	0.076372	-0.368854
53211		3.505058	4.031034	17.907835	0.924035	0.074737	0.076772	-0.366987
53212		1.455753	5.624064	16.861012	0.923738	0.084152	0.077975	-0.365440
53213		-1.293402	5.784252	15.173737	0.923144	0.093439	0.079865	-0.364274
53214		-3.861696	5.428389	14.241690	0.922472	0.100948	0.082175	-0.363458
53215		-5.497857	4.536122	13.385316	0.921851	0.105433	0.085226	-0.363057
53216		-6.433506	3.228615	11.085002	0.921061	0.109476	0.087785	-0.363258
53217		-6.355365	2.915151	9.577506	0.920114	0.114079	0.089692	-0.363775
53218		-5.390988	2.644602	8.574627	0.919259	0.118215	0.091628	-0.364133
53219		-4.072877	2.330921	7.799858	0.918538	0.121944	0.093687	-0.364197
53220		-2.754841	1.904533	7.016302	0.917864	0.125834	0.095918	-0.363993
53221		-1.951466	1.797050	6.455784	0.917142	0.130694	0.098244	-0.363480
53222		-0.717939	2.114925	6.761280	0.916315	0.135968	0.100727	-0.362950
53223		0.032900	2.074427	7.350893	0.915441	0.141250	0.104017	-0.362211
53224		0.937788	2.195005	8.119457	0.914538	0.146585	0.107894	-0.361237
53225		1.639965	2.701884	9.135598	0.913652	0.151391	0.112654	-0.360041
53226		1.777730	2.836316	9.696029	0.912772	0.155402	0.118191	-0.358788
53227		0.720788	3.150628	9.935717	0.911880	0.159100	0.123884	-0.357512
53228		-1.133662	3.964095	10.160731	0.910981	0.162953	0.129408	-0.356108
53229		-3.082902	4.803186	10.819722	0.910063	0.166804	0.134969	-0.354605
53230		-4.099820	5.125300	11.553845	0.909173	0.170050	0.140738	-0.353101
53231		-4.124926	4.885858	11.799304	0.908278	0.172629	0.146669	-0.351737
53232		-4.018575	4.692326	11.426066	0.907371	0.174775	0.152483	-0.350543
53233		-4.356581	4.563571	10.877566	0.906512	0.176275	0.158239	-0.349462
53234		-5.187411	4.192522	10.199104	0.905695	0.177065	0.163865	-0.348587
53235		-5.927929	3.632038	9.398727	0.904891	0.177228	0.169264	-0.348012
53236		-6.317775	2.912232	9.055149	0.904042	0.177013	0.174599	-0.347692
53237		-5.711482	2.278609	9.366771	0.903090	0.176691	0.180039	-0.347556
53238		-3.489551	1.633324	10.221479	0.901915	0.176627	0.185871	-0.347568
53239		-0.301031	1.377620	10.453030	0.900376	0.177328	0.192313	-0.347698
53240		0.918528	1.651972	9.918220	0.898360	0.179193	0.199420	-0.347951
53241		-1.050790	2.478593	8.742607	0.896032	0.181976	0.206569	-0.348341
53242		-3.705139	2.491705	7.383711	0.893788	0.184665	0.212842	-0.348913
53243		-5.839643	1.668670	6.162982	0.891452	0.187853	0.218669	-0.349583
53244		-6.997280	0.556163	6.113260	0.889127	0.191203	0.224229	-0.350166
53245		-6.936517	-0.506664	6.178258	0.886922	0.194299	0.229591	-0.350579
53246		-6.320454	-1.387479	5.832644	0.884819	0.197426	0.234511	-0.350889
53247		-5.228492	-1.417596	5.350203	0.882725	0.200894	0.238936	-0.351210
53248		-4.602779	-0.779366	4.902795	0.880742	0.204176	0.242970	-0.351526
53249		-4.841227	-0.002698	4.562685	0.878949	0.206910	0.246766	-0.351772
53250		-5.424347	0.878968	4.854347	0.877134	0.209711	0.250334	-0.352122
53251		-4.735464	2.528120	7.031382	0.875009	0.213453	0.253936	-0.352581
53252		-1.568227	3.435867	9.545736	0.872530	0.217634	0.258659	-0.352735
53253		0.273458	3.400778	9.701317	0.869814	0.221522	0.264934	-0.352366
53254		-2.027049	3.520569	7.984094	0.867095	0.225304	0.271247	-0.351865
53255		-6.428591	3.144778	5.978533	0.864470	0.229484	0.276349	-0.351653
53256		-10.505342	2.459071	4.471415	0.861892	0.233642	0.280483	-0.351969
53257		-12.684623	1.578804	2.893434	0.859552	0.236453	0.284369	-0.352696
53258		-12.381359	0.291623	1.916844	0.857716	0.237348	0.287993	-0.353622
53259		-10.731517	-0.548005	2.006619	0.856371	0.237188	0.291009	-0.354521
53260		-9.142792	-0.857689	2.634948	0.855481	0.236639	0.293420	-0.355049
53261		-7.795762	-1.029741	2.682596	0.855078	0.235980	0.295148	-0.355026
53262		-7.173347	-1.050535	2.085379	0.855067	0.235476	0.296134	-0.354566
53263		-7.038166	-0.746283	1.518857	0.855265	0.235555	0.296377	-0.353831
53264		-7.458051	-0.340546	1.247117	0.855574	0.236248	0.295872	-0.353044
53265		-7.937285	0.317302	1.750320	0.856008	0.237362	0.294587	-0.352319
53266		-7.291487	2.581381	5.754495	0.855892	0.239895	0.293340	-0.351924
53267		-3.475703	4.869691	11.065163	0.855277	0.242526	0.293655	-0.351354
53268		-0.073907	5.758125	13.170231	0.854304	0.244612	0.295798	-0.350476
53269		0.223957	6.163231	10.907391	0.853261	0.246259	0.298139	-0.349878
53270		-4.389234	5.467314	8.019191	0.851966	0.248038	0.300079	-0.350119
53271		-10.434245	5.002346	6.619769	0.850577	0.249175	0.302148	-0.350909
53272		-12.686454	3.199927	4.274395	0.849571	0.248866	0.304063	-0.351909
53273		-12.694810	1.032493	2.390882	0.849147	0.246975	0.305551	-0.352974
53274		-11.595149	-0.223960	1.923888	0.849229	0.244334	0.306133	-0.354109
53275		-9.640442	-1.121714	2.114887	0.849727	0.241581	0.305811	-0.355080
53276		-7.998343	-1.711827	1.965318	0.850514	0.239267	0.304782	-0.355646
53277		-7.382913	-1.447156	1.675579	0.851647	0.237281	0.303219	-0.355602
53278		-7.111106	-1.379641	1.642117	0.853104	0.235654	0.301095	-0.354996
53279		-7.029850	-1.221589	1.890902	0.854662	0.234955	0.298241	-0.354121
53280		-6.964092	-0.619935	2.567379	0.856288	0.234922	0.294711	-0.353169
53281		-7.086043	0.908307	4.917104	0.857752	0.235412	0.290953	-0.352404
53282		-4.982889	4.164886	10.990053	0.858525	0.236781	0.288039	-0.351998
53283		0.001611	5.127965	15.716659	0.858736	0.237720	0.287565	-0.351238
53284		3.134461	6.282486	15.231688	0.858598	0.238204	0.288239	-0.350695
53285		0.242080	5.818322	10.849134	0.858272	0.238180	0.289214	-0.350706
53286		-9.129570	5.196556	8.388889	0.857608	0.238475	0.289811	-0.351635
53287		-15.695062	6.970425	9.676740	0.856761	0.238729	0.290013	-0.353356
53288		-13.749472	5.289510	9.525542	0.856496	0.236460	0.291009	-0.354705
53289		-10.769782	2.241825	7.265663	0.856628	0.232665	0.292447	-0.355710
53290		-7.139121	1.084530	7.274403	0.856964	0.229223	0.293028	-0.356658
53291		-4.453889	0.080213	6.341611	0.857407	0.226363	0.293518	-0.357015
53292		-5.160823	-0.486869	4.167218	0.858126	0.224204	0.292827	-0.357218
53293		-6.432708	-0.204807	2.744722	0.859003	0.223003	0.290884	-0.357449
53294		-6.734241	0.702825	2.358429	0.859867	0.222236	0.288502	-0.357780
53295		-6.213517	1.136969	2.143611	0.860730	0.221104	0.286356	-0.358129
53296		-6.539376	1.391941	2.434738	0.861362	0.219830	0.284414	-0.358941
53297		-6.195707	3.375238	6.172980	0.861259	0.219839	0.282700	-0.360534
53298		-2.265126	5.656641	10.696151	0.860273	0.221014	0.282099	-0.362634
53299		0.932116	8.222062	13.191883	0.858545	0.222354	0.283060	-0.365153
53300		0.985838	9.431904	11.807340	0.856515	0.223164	0.284163	-0.368553
53301		-3.424349	9.095313	8.642065	0.854202	0.223759	0.284631	-0.373169
53302		-9.318106	9.484978	7.139435	0.851642	0.223749	0.285027	-0.378685
53303		-11.629857	8.723716	6.273176	0.849170	0.222760	0.285347	-0.384533
53304		-11.138027	7.336195	5.316750	0.846981	0.219716	0.286493	-0.390219
53305		-8.806563	5.566884	5.137490	0.845359	0.213942	0.288507	-0.395424
53306		-6.124023	3.445932	5.466503	0.844172	0.206771	0.290801	-0.400068
53307		-4.944613	1.346022	5.286575	0.843318	0.199208	0.292875	-0.404173
53308		-4.913003	0.886731	5.435518	0.842943	0.191235	0.294466	-0.407636
53309		-4.230531	-1.782511	5.206608	0.843301	0.181817	0.296228	-0.409922
53310		-4.229962	-3.286725	4.971173	0.843968	0.172826	0.297586	-0.411452
53311		-4.962660	-4.501140	4.012872	0.844944	0.164530	0.298524	-0.412169
53312		-6.001569	-4.644192	3.509034	0.846122	0.157548	0.298596	-0.412427
53313		-6.305878	-4.100909	3.793416	0.847351	0.151802	0.298073	-0.412439
53314		-5.832783	-2.112943	6.192180	0.848222	0.147411	0.297637	-0.412554
53315		-2.734915	-1.641150	11.006916	0.848461	0.143367	0.298977	-0.412520
53316		-0.916118	-3.656590	14.595878	0.848022	0.138668	0.303008	-0.412088
53317		-1.620341	-5.804072	14.396973	0.847208	0.133995	0.307314	-0.412118
53318		-3.801002	-6.083761	13.789446	0.846487	0.130230	0.310289	-0.412579
53319		-6.048848	-7.593590	13.782116	0.846011	0.126451	0.313512	-0.412294
53320		-8.449787	-10.525066	12.804448	0.846038	0.122975	0.316706	-0.410846
53321		-10.609229	-13.203281	11.289155	0.846904	0.119893	0.319187	-0.408043
53322		-12.003412	-14.514356	9.260788	0.848527	0.118374	0.320001	-0.404462
53323		-11.667926	-14.222793	8.552433	0.850651	0.118900	0.319055	-0.400573
53324		-9.428284	-13.452408	8.027631	0.852751	0.122125	0.317220	-0.396577
53325		-7.645344	-11.095587	8.345358	0.854658	0.127638	0.314951	-0.392522
53326		-5.110548	-8.917090	8.863077	0.856501	0.134554	0.312386	-0.388222
53327		-4.494630	-7.391882	7.894340	0.858299	0.142561	0.309586	-0.383609
53328		-5.255934	-5.338869	6.714200	0.860023	0.151296	0.306154	-0.379129
53329		-5.519630	-2.503872	5.976091	0.861641	0.160388	0.301945	-0.375073
53330		-5.545395	-0.588370	5.394941	0.863193	0.169103	0.297373	-0.371311
53331		-5.676249	-0.515394	4.312565	0.864556	0.177907	0.292484	-0.367893
53332		-5.268610	0.975331	3.985487	0.865592	0.186927	0.287107	-0.365211
53333		-4.339981	1.926695	3.931093	0.866310	0.195857	0.281779	-0.362970
53334		-3.552382	3.376159	4.608347	0.866579	0.205101	0.276816	-0.361036
53335		-2.791018	4.933584	5.030603	0.866565	0.214030	0.272446	-0.359206
53336		-2.785206	6.570521	5.282078	0.866335	0.222423	0.268677	-0.357497
53337		-3.263072	7.861872	5.804158	0.865917	0.230452	0.265430	-0.355846
53338		-4.151404	8.984016	5.947495	0.865431	0.237811	0.262674	-0.354227
53339		-5.445330	9.571402	6.477941	0.864961	0.244332	0.260453	-0.352574
53340		-6.199332	10.062921	7.013469	0.864614	0.249799	0.258659	-0.350910
53341		-6.536208	10.063654	6.880421	0.864570	0.253739	0.257349	-0.349152
53342		-6.894561	9.447982	6.486004	0.864831	0.256249	0.256471	-0.347312
53343		-7.189354	8.439988	6.106813	0.865351	0.257541	0.255956	-0.345437
53344		-7.253497	7.504839	5.784136	0.866046	0.257945	0.255624	-0.343636
53345		-6.998202	6.823377	5.520756	0.866688	0.258136	0.255295	-0.342115
53346		-6.557062	6.324793	5.736702	0.867308	0.257984	0.255155	-0.340761
53347		-6.239970	5.540253	6.336122	0.868005	0.257204	0.255383	-0.339401
53348		-5.805873	4.852001	6.882357	0.868744	0.256040	0.255802	-0.338072
53349		-5.497034	4.601670	7.149708	0.869339	0.255138	0.256038	-0.337044
53350		-5.046360	4.768268	7.521999	0.869761	0.254682	0.256065	-0.336278
53351		-4.943128	4.824431	7.776195	0.870008	0.254643	0.256071	-0.335665
53352		-5.109325	4.789341	7.942399	0.870023	0.255105	0.256069	-0.335275
53353		-5.129323	4.988510	8.012642	0.869760	0.256107	0.256013	-0.335236
53354		-4.883809	5.559749	8.262963	0.869243	0.257317	0.256148	-0.335550
53355		-4.722031	6.237229	8.523221	0.868524	0.258402	0.256727	-0.336134
53356		-4.626674	6.836837	8.877596	0.867658	0.259239	0.257809	-0.336896
53357		-4.701519	7.252101	9.273526	0.866789	0.259467	0.259365	-0.337763
53358		-4.791614	7.238071	9.618971	0.866048	0.258782	0.261396	-0.338622
53359		-4.782247	6.844190	9.674230	0.865408	0.257258	0.263870	-0.339500
53360		-4.889714	6.289040	9.459174	0.864833	0.255081	0.266716	-0.340382
53361		-5.023362	5.475105	9.069251	0.864249	0.252514	0.269964	-0.341218
53362		-5.417078	4.570202	8.491883	0.863586	0.249807	0.273519	-0.342056
53363		-5.796746	3.665435	7.959630	0.862816	0.247087	0.277168	-0.343037
53364		-6.119925	2.823676	7.230682	0.861917	0.244510	0.280643	-0.344315
53365		-6.442898	1.974129	6.282187	0.860885	0.242100	0.283795	-0.346012
53366		-6.574615	1.116288	5.345712	0.859746	0.239928	0.286465	-0.348150
53367		-6.788684	0.424310	4.576104	0.858599	0.237736	0.288666	-0.350658
53368		-6.990792	-0.457187	3.815761	0.857621	0.235388	0.290199	-0.353359
53369		-7.259599	-1.356121	3.125973	0.856966	0.232747	0.290912	-0.356102
53370		-7.727746	-2.264186	2.269248	0.856756	0.229814	0.290610	-0.358749
53371		-8.280297	-2.694484	1.286973	0.857059	0.226419	0.289337	-0.361203
53372		-9.089519	-2.816148	0.384520	0.857781	0.222985	0.287001	-0.363483
53373		-9.930448	-2.875728	-0.433520	0.858690	0.220217	0.283584	-0.365698
53374		-10.514208	-2.937947	-0.289873	0.859805	0.217909	0.279072	-0.367925
53375		-10.251601	-3.262899	-0.008726	0.861270	0.215366	0.273496	-0.370178
53376		-9.909633	-3.187288	0.080697	0.862980	0.212748	0.267024	-0.372426
53377		-9.300831	-2.615999	1.169760	0.864852	0.210204	0.260062	-0.374450
53378		-8.253347	-2.079470	2.595660	0.867022	0.207499	0.252652	-0.376010
53379		-7.247599	-1.167365	3.269895	0.869498	0.204519	0.244861	-0.377078
53380		-7.228095	0.505332	4.640103	0.872051	0.201417	0.237597	-0.377500
53381		-7.024946	1.371167	6.125289	0.874717	0.198123	0.230554	-0.377442
53382		-5.859584	1.508692	7.612712	0.877535	0.194314	0.223889	-0.376892
53383		-4.630714	0.744706	7.916608	0.880559	0.189592	0.217781	-0.375822
53384		-3.772944	-0.379651	7.481382	0.883661	0.184401	0.211990	-0.374433
53385		-3.674880	-0.805883	6.926030	0.886741	0.178983	0.206166	-0.373029
53386		-3.974156	-0.636789	6.658280	0.889688	0.173682	0.199992	-0.371879
53387		-4.208016	0.059228	7.290438	0.892441	0.168910	0.193289	-0.371024
53388		-4.074828	0.866355	8.218587	0.895034	0.164424	0.186273	-0.370380
53389		-3.253782	1.501151	8.885483	0.897538	0.160094	0.178937	-0.369834
53390		-2.320804	1.140773	8.817362	0.900000	0.155597	0.171686	-0.369206
53391		-1.909248	0.497600	8.370316	0.902338	0.151472	0.164527	-0.368475
53392		-2.195116	0.457667	7.952501	0.904439	0.148245	0.157287	-0.367796
53393		-3.038919	1.190720	8.006997	0.906293	0.145863	0.149995	-0.367231
53394		-3.723714	2.466824	8.401857	0.907956	0.143801	0.142694	-0.366846
53395		-3.716985	3.273584	8.234692	0.909543	0.141403	0.135545	-0.366558
53396		-3.766409	3.625229	8.091998	0.911041	0.138618	0.128576	-0.366413
53397		-3.488336	3.896574	7.943248	0.912402	0.135403	0.121613	-0.366605
53398		-3.103349	4.188055	7.593163	0.913645	0.131767	0.114724	-0.367055
53399		-2.842256	4.586650	7.614504	0.914775	0.127836	0.107855	-0.367711
53400		-2.311097	4.456983	7.471986	0.915857	0.123204	0.101098	-0.368519
53401		-1.834380	4.294540	7.527523	0.916861	0.118132	0.094489	-0.369435
53402		-1.535124	4.233405	8.202492	0.917787	0.112636	0.088134	-0.370422
53403		-0.909665	3.842128	8.876034	0.918629	0.106735	0.082042	-0.371480
53404		0.004315	3.146834	9.825346	0.919267	0.100745	0.076248	-0.372806
53405		1.088294	3.069888	10.509234	0.919618	0.095246	0.070607	-0.374493
53406		1.604897	3.393531	10.727697	0.919749	0.090240	0.065260	-0.376376
53407		1.437300	4.078037	11.050206	0.919721	0.085578	0.060217	-0.378369
53408		0.952246	4.104162	11.118815	0.919553	0.080793	0.055572	-0.380534
53409		0.589286	3.747081	10.971142	0.919177	0.075834	0.051088	-0.383083
53410		0.244452	3.294735	10.859479	0.918504	0.071045	0.046639	-0.386172
53411		0.096778	3.145254	10.458491	0.917583	0.066274	0.042077	-0.389715
53412		-0.009555	3.108132	10.233050	0.916441	0.061530	0.037397	-0.393640
53413		0.041946	3.018753	10.038668	0.915158	0.056227	0.032913	-0.397796
53414		0.346291	3.125123	9.872201	0.913755	0.050783	0.028559	-0.402066
53415		0.814923	3.059628	10.257924	0.912244	0.044705	0.024454	-0.406465
53416		1.369184	2.318368	9.922141	0.910591	0.037732	0.020673	-0.411062
53417		1.653177	1.441888	9.945114	0.908807	0.030359	0.017117	-0.415760
53418		1.817135	0.568023	10.132281	0.906928	0.022707	0.013937	-0.420441
53419		2.643850	-0.678316	9.905897	0.904964	0.014888	0.010901	-0.425088
53420		2.666235	-1.319144	10.218752	0.902880	0.007416	0.008319	-0.429748
53421		3.081905	-1.970639	10.282446	0.900733	-0.000204	0.006177	-0.434329
53422		2.926550	-2.243552	9.927223	0.898666	-0.007127	0.004334	-0.438554
53423		2.150855	-1.375980	10.585420	0.896615	-0.013189	0.002498	-0.442607
53424		2.956939	-0.943446	11.677939	0.894550	-0.019088	0.000930	-0.446559
53425		3.811027	-1.329778	13.031142	0.892568	-0.025074	0.000340	-0.450216
53426		4.503104	-2.594324	14.120470	0.890736	-0.031234	0.000788	-0.453445
53427		4.497541	-4.111845	14.620197	0.889090	-0.036912	0.001967	-0.456238
53428		3.518796	-5.150203	15.038142	0.887684	-0.041430	0.003173	-0.458574
53429		2.411380	-5.595826	15.064251	0.886576	-0.044686	0.003903	-0.460403
53430		1.653170	-5.993046	14.473372	0.885734	-0.046976	0.004033	-0.461792
53431		0.832965	-5.983448	13.655278	0.885193	-0.048344	0.003816	-0.462690
53432		0.232195	-5.542715	12.997277	0.884968	-0.048765	0.003138	-0.463080
53433		-0.004542	-4.976184	12.350369	0.884924	-0.048812	0.002417	-0.463164
53434		-0.153396	-4.423666	11.694094	0.884984	-0.048599	0.001932	-0.463075
53435		-0.054547	-3.724717	11.579607	0.885154	-0.047863	0.001492	-0.462828
53436		0.062599	-3.272885	11.582282	0.885434	-0.047180	0.001415	-0.462362
53437		-0.053157	-3.270305	11.345718	0.885857	-0.046810	0.001804	-0.461587
53438		-0.114785	-3.322186	10.963846	0.886476	-0.046562	0.002197	-0.460421
53439		-0.003940	-3.253961	10.355128	0.887285	-0.046128	0.002498	-0.458903
53440		-0.069492	-2.981009	9.659274	0.888257	-0.045298	0.002585	-0.457100
53441		-0.088205	-2.618435	9.088601	0.889329	-0.044064	0.002363	-0.455134
53442		-0.347981	-2.446617	8.620732	0.890493	-0.042534	0.002045	-0.452999
53443		-0.792787	-2.545350	8.073272	0.891733	-0.041006	0.001670	-0.450697
53444		-1.010216	-2.678110	7.439079	0.893016	-0.039470	0.000995	-0.448289
53445		-1.154322	-2.465375	7.164662	0.894383	-0.037488	-0.000125	-0.445728
53446		-0.956606	-2.118316	7.137080	0.895694	-0.035484	-0.001848	-0.443249
53447		-0.556130	-1.736953	7.481574	0.896871	-0.033536	-0.003957	-0.441001
53448		-0.560979	-1.466761	7.905407	0.897949	-0.031213	-0.006145	-0.438948
53449		-0.960437	-0.904004	8.480048	0.898968	-0.028616	-0.008958	-0.436987
53450		-0.632806	-0.133882	9.087188	0.900009	-0.025973	-0.012776	-0.434909
53451		-0.035499	0.437574	9.662270	0.901114	-0.022855	-0.017065	-0.432643
53452		1.413324	1.219034	11.548531	0.902222	-0.020304	-0.021079	-0.430277
53453		2.552251	1.685400	12.215090	0.903357	-0.019056	-0.023253	-0.427834
53454		2.126264	1.352053	10.811254	0.904547	-0.017817	-0.025450	-0.425241
53455		1.570497	2.331479	10.042466	0.905972	-0.014853	-0.027973	-0.422150
53456		0.851735	3.960249	11.192181	0.907346	-0.013047	-0.028950	-0.419183
53457		0.592454	3.710970	12.360097	0.908396	-0.013794	-0.029066	-0.416870
53458		1.041546	2.572230	11.657392	0.909106	-0.014455	-0.029329	-0.415280
53459		1.106112	1.709762	10.388489	0.909659	-0.014842	-0.029170	-0.414064
53460		0.472720	1.026691	10.139029	0.910125	-0.015056	-0.028567	-0.413073
53461		-0.177323	0.487205	10.348309	0.910512	-0.015057	-0.028008	-0.412257
53462		-0.215270	0.409190	10.253829	0.910778	-0.015067	-0.027675	-0.411691
53463		-0.039577	0.181360	9.627230	0.910991	-0.015578	-0.027286	-0.411227
53464		-0.005317	-0.554187	9.178315	0.911248	-0.016324	-0.026753	-0.410663
53465		0.252128	-1.500787	8.920043	0.911604	-0.017037	-0.026219	-0.409879
53466		0.929598	-2.396088	8.749130	0.912001	-0.017370	-0.025874	-0.409002
53467		0.925245	-2.872265	8.957723	0.912478	-0.016730	-0.025721	-0.407974
53468		1.188040	-2.606577	9.856975	0.913039	-0.014841	-0.025898	-0.406779
53469		1.960667	-1.192836	11.089066	0.913596	-0.011541	-0.026312	-0.405607
53470		3.323926	0.557155	11.651371	0.914104	-0.007228	-0.026597	-0.404541
53471		3.946807	1.751248	11.357444	0.914555	-0.002247	-0.026392	-0.403593
53472		3.291206	2.733143	10.907185	0.914960	0.003220	-0.025644	-0.402716
53473		2.071476	2.984286	10.009220	0.915267	0.008467	-0.024508	-0.402012
53474		0.874984	2.633400	9.135661	0.915499	0.013512	-0.023086	-0.401429
53475		-0.251415	2.706695	8.407542	0.915664	0.018433	-0.021668	-0.400937
53476		-1.125174	2.278609	7.239901	0.915741	0.022464	-0.020469	-0.400617
53477		-2.366035	1.213140	5.901997	0.915764	0.025520	-0.019500	-0.400431
53478		-3.398989	0.590838	5.098244	0.915793	0.027712	-0.019021	-0.400243
53479		-3.737921	0.528136	4.839582	0.915843	0.028659	-0.019117	-0.400056
53480		-2.904560	0.807415	4.982038	0.915910	0.028388	-0.020011	-0.399877
53481		-1.176554	1.157548	5.762217	0.916008	0.027034	-0.021428	-0.399674
53482		0.869432	1.430647	7.198302	0.916161	0.025232	-0.022804	-0.399364
53483		2.709685	2.315555	10.074079	0.916393	0.023977	-0.023493	-0.398870
53484		4.885468	2.926376	13.218973	0.916682	0.023286	-0.022790	-0.398288
53485		6.958338	3.242909	15.402435	0.916874	0.023389	-0.020733	-0.397950
53486		7.456871	3.888348	16.804743	0.916919	0.024075	-0.017553	-0.397960
53487		6.049301	4.268806	16.969871	0.916875	0.024632	-0.013860	-0.398172
53488		3.239348	2.900587	16.059568	0.916750	0.024523	-0.010265	-0.398576
53489		1.075012	-0.181381	14.043714	0.916579	0.024065	-0.006931	-0.399068
53490		-0.619381	-3.266619	12.082954	0.916399	0.023722	-0.003550	-0.399547
53491		-3.315691	-5.283882	10.847933	0.916251	0.023383	-0.000234	-0.399921
53492		-5.774658	-6.549531	9.418351	0.916190	0.022944	0.001946	-0.400082
53493		-6.938975	-6.894061	7.711981	0.916233	0.022834	0.002333	-0.399987
53494		-6.273279	-6.619327	6.401460	0.916383	0.023014	0.000911	-0.399640
53495		-4.480687	-6.501750	5.623802	0.916691	0.023331	-0.001867	-0.398911
53496		-2.299756	-6.643941	5.254146	0.917228	0.024242	-0.005671	-0.397585
53497		-0.612357	-6.917680	5.085186	0.918069	0.026491	-0.010164	-0.395403
53498		0.444769	-7.102676	5.274224	0.919193	0.030863	-0.015090	-0.392307
53499		1.582186	-6.273243	5.805715	0.920546	0.038550	-0.020371	-0.388193
53500		3.625336	-4.500950	7.056746	0.922074	0.049349	-0.025605	-0.383000
53501		6.064469	-1.556072	9.771136	0.923612	0.062066	-0.029095	-0.377151
53502		7.827969	1.671672	12.526189	0.924876	0.075643	-0.029358	-0.371510
53503		8.275717	4.719014	14.596686	0.925479	0.090641	-0.027688	-0.366750
53504		6.607749	8.060949	16.050782	0.925223	0.106887	-0.024620	-0.363224
53505		1.364027	10.706406	15.995676	0.924564	0.121357	-0.021328	-0.360553
53506		-3.247953	11.071837	14.267967	0.923989	0.131639	-0.020619	-0.358456
53507		-3.571085	8.713127	10.620857	0.923468	0.140286	-0.021625	-0.356452
53508		-4.675883	5.170769	8.676136	0.923082	0.148088	-0.021447	-0.354302
53509		-6.577439	1.575117	7.708498	0.923018	0.153505	-0.020199	-0.352229
53510		-7.432118	-0.857858	6.380698	0.923246	0.156139	-0.019655	-0.350502
53511		-6.256396	-1.399605	5.067167	0.923507	0.157331	-0.020904	-0.349205
53512		-3.905406	-0.976316	4.231812	0.923848	0.158127	-0.023375	-0.347784
53513		-1.897958	-0.786347	4.046565	0.924231	0.159671	-0.026139	-0.345860
53514		-0.260931	0.229508	4.447092	0.924390	0.163749	-0.028881	-0.343300
53515		1.249621	3.507391	6.125716	0.924124	0.170677	-0.031172	-0.340431
53516		2.606894	7.168639	9.661918	0.923646	0.179008	-0.032025	-0.337356
53517		4.849536	9.354931	13.461395	0.923403	0.187680	-0.030357	-0.333438
53518		6.412049	9.953803	15.517437	0.923451	0.196271	-0.026049	-0.328692
53519		4.001076	11.369192	14.554590	0.923609	0.202985	-0.022032	-0.324435
53520		1.083385	10.117961	10.901151	0.923886	0.206845	-0.019563	-0.321351
53521		-0.850583	7.401168	7.963603	0.924271	0.209067	-0.018233	-0.318875
53522		-3.058806	4.528686	6.107146	0.925018	0.209328	-0.017268	-0.316585
53523		-5.402759	1.884467	4.262036	0.925671	0.209279	-0.016724	-0.314732
53524		-6.999831	0.983482	2.565095	0.925805	0.210314	-0.016538	-0.313656
53525		-7.248568	1.503551	1.808755	0.925610	0.211278	-0.017210	-0.313546
53526		-5.652748	2.368663	1.933950	0.925426	0.210916	-0.019343	-0.314209
53527		-3.419200	2.933676	2.392800	0.925306	0.209510	-0.022589	-0.315284
53528		-1.808044	2.952276	2.769322	0.925194	0.207828	-0.026357	-0.316432
53529		-0.675917	2.805144	3.541045	0.925082	0.206456	-0.030564	-0.317277
53530		0.795643	4.237998	4.862407	0.924844	0.206521	-0.035079	-0.317463
53531		2.930084	6.772922	8.080726	0.924589	0.207905	-0.039060	-0.316836
53532		5.759880	7.359949	13.382159	0.924708	0.210271	-0.040469	-0.314743
53533		8.830127	7.141938	17.909540	0.924980	0.214598	-0.039047	-0.311184
53534		8.445311	8.854844	17.476223	0.924648	0.221615	-0.036397	-0.307553
53535		3.395257	10.452413	13.871491	0.923838	0.229402	-0.033637	-0.304576
53536		-0.823228	9.754406	12.006412	0.922991	0.236074	-0.032180	-0.302194
53537		-3.265261	8.687195	10.577206	0.922498	0.240012	-0.031823	-0.300631
53538		-5.131014	6.484318	8.322660	0.922227	0.241550	-0.031567	-0.300257
53539		-6.430383	4.110873	6.313350	0.921712	0.242427	-0.030990	-0.301189
53540		-7.434099	3.448785	5.221327	0.920894	0.243162	-0.030220	-0.303172
53541		-7.168930	4.004217	4.631538	0.920041	0.243022	-0.029772	-0.305907
53542		-5.789471	4.783530	4.733918	0.919308	0.241637	-0.030280	-0.309140
