// General information: 
//  MT Manager version: 2025.2.0 
//  XDA version: 2025.2.0 build 250509001 rev 1746715332 built on 2025-05-09
// Device information: 
//  DeviceId: 10B41B12
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
00383		16.180437	-0.843827	9.434058	0.862828	0.127150	-0.417139	0.255648
00384		17.894401	-1.594020	9.354532	0.869206	0.126725	-0.405708	0.252631
00385		18.992502	-2.700740	8.006839	0.875090	0.127540	-0.394279	0.249990
00386		19.444028	-2.757928	6.702484	0.880329	0.130212	-0.382969	0.247790
00387		19.517460	-2.170316	6.023627	0.884846	0.134177	-0.372242	0.245926
00388		18.975051	-1.610878	4.501538	0.888415	0.139398	-0.362647	0.244489
00389		17.942394	-1.586220	2.846938	0.891210	0.145595	-0.354124	0.243192
00390		16.701104	-0.845962	1.914043	0.893195	0.152814	-0.346799	0.242035
00391		14.648491	-0.138038	1.363056	0.894554	0.160180	-0.340822	0.240740
00392		12.123328	0.465922	1.623416	0.895460	0.167109	-0.336188	0.239172
00393		9.399623	1.000047	2.203401	0.896080	0.173239	-0.332796	0.237225
00394		6.604157	1.391566	3.174253	0.896574	0.178291	-0.330391	0.234964
00395		4.326555	1.789124	4.958273	0.897088	0.182161	-0.328628	0.232498
00396		2.612940	1.664894	6.799408	0.897744	0.184959	-0.327004	0.230032
00397		1.799399	2.013747	8.233288	0.898451	0.187518	-0.325020	0.228003
00398		2.391705	3.280484	9.586709	0.899459	0.189837	-0.322171	0.226146
00399		3.955907	3.418797	9.531395	0.900884	0.191486	-0.318606	0.224123
00400		5.860422	2.241257	7.854585	0.902471	0.193042	-0.314518	0.222171
00401		8.124077	1.298855	5.305964	0.903815	0.195141	-0.310496	0.220524
00402		10.359106	0.943147	3.391425	0.904831	0.197523	-0.307044	0.219064
00403		11.538331	0.675068	3.254061	0.905468	0.200102	-0.304377	0.217812
00404		11.123983	1.452995	4.934769	0.905717	0.203370	-0.302163	0.216828
00405		8.732873	3.116561	7.493267	0.905782	0.206947	-0.300251	0.215829
00406		6.389691	3.950895	8.502266	0.905917	0.209703	-0.298861	0.214524
00407		4.839960	3.729706	8.384342	0.906142	0.211695	-0.297814	0.213070
00408		4.524625	3.511822	7.159919	0.906344	0.213783	-0.296737	0.211622
00409		4.917032	2.718660	5.711194	0.906474	0.216205	-0.295512	0.210315
00410		5.747661	1.991027	4.328319	0.906246	0.219493	-0.294467	0.209357
00411		6.752190	1.244892	4.372693	0.905609	0.224139	-0.293306	0.208817
00412		5.465593	1.189321	4.362301	0.904457	0.229916	-0.292254	0.209007
00413		4.907700	1.896060	4.586879	0.903030	0.235243	-0.292138	0.209409
00414		5.074781	2.027565	5.352102	0.901689	0.239324	-0.292700	0.209782
00415		4.751893	1.396778	5.447197	0.900458	0.242309	-0.293656	0.210305
00416		4.600567	2.198123	5.119134	0.899203	0.244801	-0.294942	0.210988
00417		4.494369	2.642198	5.743522	0.898128	0.246369	-0.296412	0.211679
00418		4.793848	3.729683	6.638495	0.897085	0.247592	-0.297981	0.212470
00419		5.842004	5.181816	8.219181	0.896294	0.248351	-0.299272	0.213110
00420		6.685203	4.992056	8.420961	0.895938	0.248229	-0.300237	0.213388
00421		6.512565	4.043821	7.818681	0.895939	0.247359	-0.300869	0.213507
00422		5.962323	3.161804	6.744475	0.896057	0.246023	-0.301522	0.213632
00423		5.657222	2.680902	5.869781	0.896059	0.245214	-0.302031	0.213834
00424		5.647775	1.769224	5.380330	0.895783	0.246172	-0.301676	0.214393
00425		4.754952	1.400363	4.067672	0.895126	0.249005	-0.300386	0.215670
00426		3.768647	1.621463	2.771067	0.894298	0.251929	-0.299364	0.217127
00427		3.901306	1.831684	2.815241	0.893502	0.254022	-0.299055	0.218388
00428		4.233879	2.122967	4.018035	0.892865	0.255159	-0.299181	0.219491
00429		4.654572	3.105944	5.511813	0.892370	0.255599	-0.299553	0.220484
00430		5.315306	3.742452	7.210054	0.892230	0.255195	-0.299785	0.221201
00431		5.671195	3.973971	8.107090	0.892325	0.254279	-0.299835	0.221804
00432		5.691313	3.809424	7.672557	0.892574	0.253041	-0.299737	0.222349
00433		5.758173	3.504339	7.183861	0.892948	0.251393	-0.299623	0.222872
00434		5.521704	3.040360	6.626304	0.893309	0.249672	-0.299562	0.223438
00435		5.486383	2.634492	6.029519	0.893595	0.247930	-0.299688	0.224066
00436		5.560008	1.979171	5.708125	0.893747	0.246554	-0.299751	0.224892
00437		6.409835	1.044382	6.728069	0.893548	0.247365	-0.298414	0.226565
00438		4.875611	0.946644	5.260529	0.892952	0.250768	-0.294743	0.229952
00439		3.403639	1.820940	1.411163	0.892254	0.252934	-0.292534	0.233090
00440		4.020678	1.398264	1.671432	0.891814	0.253569	-0.291455	0.235425
00441		3.185550	0.869677	0.930631	0.891484	0.253272	-0.291218	0.237282
00442		3.297221	1.204520	1.927357	0.891024	0.252788	-0.291590	0.239061
00443		3.401108	1.772913	2.725807	0.890764	0.251287	-0.292530	0.240460
00444		2.909439	0.594699	2.857814	0.890852	0.248277	-0.294014	0.241449
00445		2.960433	0.221572	4.282634	0.890745	0.245289	-0.295679	0.242861
00446		5.172415	4.985303	10.282115	0.889981	0.244447	-0.296613	0.245357
00447		7.496851	11.889698	14.684048	0.889858	0.243952	-0.295977	0.247058
00448		9.027384	10.648264	15.958047	0.891891	0.237798	-0.295602	0.246175
00449		8.723732	2.907878	12.449024	0.894363	0.230317	-0.294858	0.245211
00450		8.899086	1.558588	9.092524	0.895678	0.226637	-0.293314	0.245687
00451		8.642021	2.405439	7.724653	0.896172	0.225414	-0.291594	0.247057
00452		7.834172	1.720764	6.166546	0.896264	0.225529	-0.289547	0.249020
00453		6.074135	0.895253	2.101405	0.895845	0.226835	-0.287673	0.251498
00454		5.260133	0.915800	0.917747	0.895019	0.228572	-0.286432	0.254267
00455		4.704601	1.245756	1.393932	0.894240	0.229355	-0.286195	0.256562
00456		4.387433	0.590976	3.023076	0.893686	0.228808	-0.286727	0.258380
00457		5.026367	1.828965	5.974535	0.893230	0.227670	-0.287483	0.260117
00458		4.995848	1.718863	7.544154	0.893206	0.224810	-0.288608	0.261438
00459		3.837161	-0.268126	7.686152	0.893308	0.221029	-0.290001	0.262766
00460		3.970940	1.668437	10.167923	0.892723	0.219509	-0.290690	0.265258
00461		5.878872	8.778055	14.481070	0.892074	0.219808	-0.290059	0.267869
00462		7.975276	11.735310	17.018896	0.893168	0.216119	-0.289192	0.268163
00463		8.729366	5.123382	13.725158	0.895419	0.209201	-0.288104	0.267313
00464		7.554670	0.947844	9.721688	0.897139	0.204017	-0.286427	0.267354
00465		6.838771	1.705095	8.176057	0.898172	0.201073	-0.284496	0.268176
00466		6.252890	2.116313	7.379867	0.899021	0.198468	-0.282868	0.268995
00467		5.612783	1.591701	7.121383	0.899833	0.195885	-0.281360	0.269752
00468		4.428749	0.593916	4.404819	0.900469	0.193873	-0.279541	0.270972
00469		2.790907	0.467279	1.667260	0.900832	0.192398	-0.278196	0.272197
00470		2.866714	0.892524	1.624766	0.901154	0.190399	-0.277708	0.273035
00471		3.265333	-0.702198	1.487706	0.901720	0.186682	-0.278270	0.273160
00472		2.986910	-3.030430	1.843018	0.901880	0.183371	-0.279382	0.273738
00473		2.536032	-3.507436	2.363554	0.901364	0.181346	-0.280974	0.275157
00474		2.769246	-3.303545	3.234236	0.900368	0.180332	-0.282897	0.277106
00475		2.420856	-2.502773	4.167062	0.899070	0.180061	-0.284908	0.279427
00476		2.952860	0.436520	9.040485	0.897380	0.181252	-0.286407	0.282539
00477		6.210017	8.042457	17.474578	0.895605	0.185257	-0.285719	0.286244
00478		9.401738	15.883263	21.734163	0.895759	0.185557	-0.284536	0.286747
00479		12.403499	9.017303	20.215394	0.898331	0.177735	-0.284130	0.284047
00480		10.639152	-0.462841	11.737520	0.900678	0.170371	-0.283139	0.282109
00481		9.127210	-0.655385	8.002631	0.901929	0.167267	-0.281589	0.281518
00482		7.943631	0.951083	6.434817	0.902660	0.165506	-0.280749	0.281056
00483		8.092289	0.234756	6.869157	0.903243	0.164005	-0.280105	0.280704
00484		6.291267	-0.208001	4.847422	0.903618	0.164312	-0.278100	0.281313
00485		4.304748	-0.109955	0.904016	0.903674	0.164766	-0.277209	0.281744
00486		4.747375	-2.206802	0.465644	0.903651	0.164093	-0.277571	0.281857
00487		4.908579	-4.391016	0.018690	0.903251	0.163587	-0.278853	0.282167
00488		4.514142	-5.205494	-0.240265	0.902279	0.163956	-0.280915	0.283016
00489		4.612469	-4.510508	0.469677	0.900895	0.164804	-0.283620	0.284231
00490		3.322817	-3.026206	1.760481	0.899242	0.165430	-0.287368	0.285337
00491		2.751129	-1.023252	4.768924	0.897261	0.164747	-0.293449	0.285778
00492		5.489473	2.998387	15.001606	0.894627	0.166177	-0.299338	0.287097
00493		11.655631	11.919537	25.523903	0.893405	0.170672	-0.299155	0.288454
00494		14.121545	13.596347	24.095819	0.894726	0.168271	-0.298893	0.286029
00495		13.256864	2.751495	17.226600	0.896772	0.161516	-0.299482	0.282882
00496		12.411730	-0.791814	10.247889	0.898219	0.157992	-0.298798	0.281001
00497		10.618175	0.936314	7.115536	0.899103	0.156444	-0.298303	0.279561
00498		8.660655	0.553014	6.230140	0.899663	0.154540	-0.299081	0.277984
00499		8.703996	-0.310837	4.948019	0.899947	0.153901	-0.299493	0.276973
00500		7.669817	0.062878	4.272929	0.900303	0.155151	-0.297986	0.276743
00501		5.107570	-0.109025	1.179460	0.900492	0.156877	-0.296455	0.276801
00502		6.034646	-1.985436	-1.799039	0.900130	0.157640	-0.297374	0.276558
00503		8.640723	-4.529047	-2.612917	0.899260	0.157871	-0.300162	0.276244
00504		8.275614	-5.033093	-3.214717	0.897619	0.158094	-0.305044	0.276104
00505		8.751250	-4.599378	-2.275401	0.895403	0.157120	-0.312561	0.275449
00506		8.804894	-4.709606	0.357561	0.892723	0.156335	-0.321039	0.274844
00507		8.853824	-3.779726	5.002683	0.889504	0.157234	-0.329261	0.275039
00508		9.471181	1.475968	12.989591	0.885855	0.161160	-0.335494	0.277005
00509		17.284617	11.327351	22.406776	0.883889	0.164308	-0.338952	0.277226
00510		21.268357	7.484203	22.330947	0.884392	0.160228	-0.342066	0.274169
00511		16.951377	-1.441382	14.255586	0.884285	0.158876	-0.343928	0.272969
00512		15.057602	0.868910	9.331914	0.883787	0.160664	-0.344547	0.272755
00513		12.118243	0.656224	6.409868	0.882972	0.162092	-0.346080	0.272607
00514		11.660267	-1.381062	4.460340	0.881510	0.164239	-0.348418	0.273074
00515		10.344375	-1.009718	1.656853	0.879583	0.167761	-0.350600	0.274354
00516		7.632355	0.281727	-1.413992	0.877465	0.171126	-0.353373	0.275495
00517		5.538387	-0.246828	-3.331201	0.875196	0.172591	-0.358208	0.275555
00518		5.222461	-2.564282	-3.425018	0.872520	0.173494	-0.364628	0.275055
00519		6.020850	-3.666470	-2.337950	0.869057	0.175846	-0.371749	0.274994
00520		6.812094	-2.161533	0.004950	0.865061	0.179535	-0.379056	0.275234
00521		6.257429	-0.820510	1.423261	0.860842	0.183307	-0.386840	0.275144
00522		6.329933	-0.612737	3.702809	0.856759	0.185818	-0.395297	0.274180
00523		5.385394	-0.907134	4.914759	0.852813	0.187494	-0.403909	0.272787
00524		3.895066	-1.268043	4.848008	0.848991	0.188237	-0.412654	0.271104
00525		1.348891	-0.961484	5.253504	0.845188	0.188102	-0.421551	0.269387
00526		-1.760055	0.436977	6.179298	0.841296	0.187248	-0.430636	0.267790
00527		-3.955874	2.553688	6.931132	0.837401	0.185332	-0.440035	0.266049
00528		-5.294741	4.577037	7.866518	0.833868	0.181615	-0.449673	0.263581
00529		-5.406474	5.986807	9.762517	0.830743	0.175988	-0.459640	0.260050
00530		-5.214416	6.152169	11.489651	0.827999	0.169043	-0.469470	0.255811
00531		-4.932247	6.238980	13.131893	0.825292	0.161728	-0.479145	0.251311
00532		-3.528495	6.558493	14.175693	0.822591	0.154720	-0.488338	0.246845
00533		-0.673723	2.505341	10.487797	0.819888	0.147630	-0.497268	0.242308
00534		0.524508	-0.845942	7.736770	0.816255	0.141955	-0.506463	0.238897
00535		2.753432	2.699888	18.781388	0.812328	0.139554	-0.514032	0.237529
00536		5.130400	1.438515	18.379363	0.808372	0.139790	-0.519630	0.238701
00537		8.709242	1.057732	12.391197	0.804034	0.142363	-0.523942	0.242376
00538		10.210156	1.431187	5.973165	0.799620	0.147435	-0.527285	0.246661
00539		11.868872	-0.054364	0.771630	0.794849	0.151777	-0.531707	0.249934
00540		11.968191	-1.695228	-2.989298	0.789644	0.155158	-0.537038	0.252940
00541		9.998992	0.128823	-1.161491	0.784449	0.158601	-0.542142	0.256062
00542		8.206926	4.736466	2.387889	0.779610	0.161002	-0.547387	0.258174
00543		7.376843	7.599947	5.821664	0.776446	0.159841	-0.552786	0.256923
00544		7.122481	5.109866	7.606651	0.774942	0.154961	-0.558355	0.252373
00545		8.227456	0.930568	7.439853	0.774204	0.149421	-0.563224	0.247104
00546		9.404183	-2.553355	5.736702	0.773417	0.145371	-0.567080	0.243132
00547		10.686895	-4.131608	3.686520	0.772187	0.143741	-0.569958	0.241274
00548		10.621853	-3.993422	2.455185	0.770505	0.144472	-0.571917	0.241580
00549		10.507290	-2.529380	2.632971	0.768456	0.146418	-0.573439	0.243319
00550		10.372429	-0.533021	3.609250	0.766466	0.148385	-0.574761	0.245279
00551		10.439143	0.972035	4.827154	0.764775	0.149536	-0.576090	0.246738
00552		10.324659	1.568310	5.316662	0.763575	0.149705	-0.577363	0.247374
00553		9.919162	0.999226	4.714087	0.762889	0.148831	-0.578653	0.247005
00554		9.833019	-0.079327	4.069950	0.762360	0.147470	-0.579989	0.246317
00555		9.434720	-1.030183	2.994184	0.761774	0.146245	-0.581213	0.245974
00556		9.734276	-0.630371	2.678884	0.761044	0.145636	-0.582240	0.246168
00557		9.288921	-0.297195	2.672676	0.760323	0.145220	-0.583110	0.246580
00558		8.853039	0.144367	2.677711	0.759654	0.144815	-0.583933	0.246935
00559		8.387795	0.182675	2.864757	0.759093	0.144230	-0.584715	0.247150
00560		7.964352	0.199417	3.398638	0.758636	0.143713	-0.585317	0.247430
00561		7.747581	-0.013813	3.318107	0.758284	0.143285	-0.585707	0.247837
00562		8.491162	-0.318426	2.887829	0.758001	0.143018	-0.585874	0.248462
00563		9.349839	-1.122282	2.347604	0.757837	0.142942	-0.585734	0.249331
00564		10.269786	-1.180932	2.405931	0.757684	0.143246	-0.585308	0.250618
00565		10.865096	-1.095008	2.933739	0.757716	0.143741	-0.584472	0.252186
00566		11.320858	-0.715227	3.569469	0.758051	0.144397	-0.583178	0.253794
00567		11.482303	-0.300568	4.527241	0.758851	0.145037	-0.581362	0.255202
00568		11.188599	-0.178312	4.977781	0.760141	0.145512	-0.579075	0.256289
00569		10.596559	0.016577	5.158126	0.761842	0.145857	-0.576376	0.257124
00570		9.914832	-0.275759	5.177384	0.763943	0.146023	-0.573269	0.257744
00571		9.602656	-0.641014	4.684025	0.766258	0.146188	-0.569812	0.258442
00572		9.664581	-0.288104	4.817809	0.768774	0.146653	-0.565869	0.259369
00573		9.455760	0.186003	5.018334	0.771532	0.147128	-0.561550	0.260296
00574		9.149513	0.450518	4.967177	0.774541	0.147352	-0.557001	0.261003
00575		9.050475	0.549342	5.430845	0.777840	0.147469	-0.552088	0.261567
00576		8.678701	0.423630	5.796973	0.781366	0.147550	-0.546782	0.262156
00577		8.709789	0.566056	5.930888	0.785084	0.147660	-0.541113	0.262749
00578		9.186876	0.936270	6.972509	0.789110	0.147837	-0.534875	0.263360
00579		9.123156	0.802235	7.257640	0.793410	0.148251	-0.527972	0.264137
00580		10.204332	0.794695	7.154521	0.798102	0.148714	-0.520486	0.264598
00581		10.388974	-0.363833	6.632276	0.803182	0.149196	-0.512265	0.264999
00582		11.251270	-0.820520	5.730694	0.808260	0.149920	-0.503732	0.265506
00583		11.602421	-1.104110	5.343928	0.813434	0.151140	-0.494544	0.266287
00584		12.215897	-0.821567	5.294974	0.818672	0.152170	-0.485178	0.266875
00585		12.290272	-0.777899	5.317459	0.824117	0.153004	-0.475401	0.267237
00586		12.364306	-0.680214	6.292596	0.829865	0.153504	-0.465096	0.267296
00587		11.705465	-0.154705	7.433589	0.835723	0.154481	-0.453983	0.267586
00588		11.094135	-0.278405	7.192518	0.841819	0.154635	-0.442666	0.267348
00589		10.285506	-1.415230	6.124420	0.848187	0.153191	-0.431445	0.266394
00590		9.045201	-3.048325	4.650262	0.854362	0.150624	-0.420637	0.265411
00591		7.857405	-3.473890	4.118727	0.860142	0.147608	-0.410131	0.264879
00592		7.335731	-2.620651	5.049609	0.865428	0.144768	-0.399795	0.265027
00593		7.212357	-1.101498	7.753384	0.870451	0.143184	-0.388605	0.266081
00594		8.942744	1.927916	10.191065	0.875324	0.143559	-0.376160	0.267773
00595		13.806580	3.604324	10.325350	0.881164	0.143303	-0.362689	0.267339
00596		19.780221	-0.493628	6.418841	0.887282	0.140673	-0.350267	0.265054
00597		23.090456	-3.581787	2.343001	0.892641	0.138505	-0.338882	0.262997
00598		21.736179	-2.599511	3.437798	0.897331	0.136967	-0.328792	0.260639
00599		16.564791	-1.668646	4.246731	0.901152	0.135820	-0.320814	0.257986
00600		12.334001	-2.633543	2.819274	0.903939	0.134833	-0.315256	0.255593
00601		10.744021	-2.374971	2.966634	0.905851	0.135186	-0.310990	0.253859
00602		10.305961	-0.216994	4.240507	0.907135	0.136699	-0.307609	0.252580
00603		9.200430	0.834834	5.716114	0.907997	0.138457	-0.305273	0.251356
00604		7.561951	-0.322742	4.862343	0.908394	0.140978	-0.303707	0.250415
00605		8.143566	3.316943	8.515501	0.908129	0.144257	-0.303556	0.249691
00606		7.910768	4.747438	15.618360	0.908107	0.146420	-0.303311	0.248807
00607		6.035666	5.162142	17.881962	0.908269	0.147880	-0.302939	0.247805
00608		4.468004	4.974403	20.492849	0.908796	0.149107	-0.301626	0.246738
00609		5.347367	3.479122	17.537338	0.909501	0.151703	-0.298775	0.246024
00610		8.145620	1.624866	11.023704	0.910113	0.155160	-0.295676	0.245348
00611		10.581815	-0.125331	6.345498	0.910443	0.159695	-0.292575	0.244930
00612		11.353983	-0.644321	3.681789	0.910199	0.164977	-0.290243	0.245110
00613		10.295409	0.626820	4.052050	0.909471	0.170378	-0.289130	0.245434
00614		8.812200	2.412702	7.488911	0.908448	0.175375	-0.289076	0.245767
00615		6.991325	3.771366	10.028867	0.907566	0.179350	-0.289371	0.245808
00616		5.062861	3.294145	9.003473	0.906973	0.180860	-0.290597	0.245445
00617		4.344202	2.427650	8.261208	0.906666	0.180467	-0.292319	0.244823
00618		3.631063	2.239316	8.026882	0.906552	0.179563	-0.293768	0.244172
00619		3.326418	2.267228	6.834452	0.906616	0.178747	-0.294750	0.243351
00620		3.407486	1.034388	5.123171	0.906728	0.178306	-0.295267	0.242627
00621		3.803190	0.038363	3.010517	0.906585	0.179147	-0.295639	0.242091
00622		5.008750	-0.865916	2.972725	0.906197	0.182393	-0.294801	0.242141
00623		3.283955	-0.890778	1.320312	0.905379	0.187071	-0.293644	0.243037
00624		3.382958	-0.083423	1.959350	0.904285	0.191260	-0.293581	0.243925
00625		3.158184	0.907215	3.202384	0.903236	0.194744	-0.293838	0.244743
00626		3.226649	1.437331	3.704492	0.902569	0.196470	-0.294575	0.244935
00627		3.252152	0.222206	3.767508	0.902190	0.196359	-0.295883	0.244846
00628		4.252742	1.149494	5.990867	0.901671	0.196876	-0.296809	0.245222
00629		5.368514	3.209445	7.893188	0.901260	0.197727	-0.297129	0.245662
00630		7.199521	4.099274	8.961091	0.901275	0.197783	-0.297060	0.245645
00631		7.832274	2.974227	8.445920	0.901702	0.196799	-0.296685	0.245319
00632		7.712370	1.913620	6.824609	0.902146	0.195836	-0.296197	0.245048
00633		8.048889	0.856514	6.880120	0.902482	0.195608	-0.295364	0.244997
00634		8.568982	0.471766	6.638389	0.902423	0.197914	-0.293143	0.246028
00635		8.730809	0.869525	6.741872	0.901863	0.203182	-0.289334	0.248288
00636		6.631300	1.480998	3.883625	0.901207	0.208793	-0.284869	0.251159
00637		5.112009	0.464477	-0.329162	0.900820	0.210797	-0.283273	0.252676
00638		5.247750	-0.685068	1.560983	0.900351	0.211846	-0.282717	0.254088
00639		4.186565	-0.582749	0.829823	0.899891	0.211756	-0.283253	0.255191
00640		3.238921	-1.444630	1.092757	0.899558	0.210101	-0.284736	0.256082
00641		2.420150	-1.230593	3.549185	0.898972	0.208295	-0.286694	0.257427
00642		4.524145	4.972839	12.111111	0.897605	0.209261	-0.287879	0.260078
00643		8.382173	12.216762	16.798975	0.896740	0.211107	-0.287639	0.261832
00644		11.885599	10.948285	16.140041	0.898049	0.206568	-0.288235	0.260303
00645		12.607807	1.645067	12.818693	0.899911	0.200024	-0.288610	0.258564
00646		11.160100	-0.338983	9.214876	0.900485	0.198111	-0.288133	0.258571
00647		10.328145	2.200257	8.493302	0.900331	0.198831	-0.287495	0.259264
00648		9.246275	2.719975	8.230810	0.900248	0.198817	-0.287468	0.259590
00649		7.824263	2.110316	6.599739	0.900153	0.198611	-0.287848	0.259657
00650		7.111003	0.801705	5.919058	0.900064	0.198902	-0.287610	0.260008
00651		4.558960	-1.932366	0.416026	0.899872	0.199184	-0.287031	0.261094
00652		5.657016	-4.668960	-3.215805	0.899091	0.199978	-0.287531	0.262623
00653		5.488674	-4.997817	-4.091130	0.897783	0.201292	-0.288934	0.264545
00654		5.177921	-4.411555	-2.641201	0.896077	0.202427	-0.291463	0.266680
00655		4.157005	-3.746825	-1.488279	0.894273	0.202583	-0.294998	0.268723
00656		2.889787	-2.609332	-0.022828	0.892471	0.201008	-0.300071	0.270275
00657		1.810715	-0.892146	4.324161	0.890337	0.197980	-0.307328	0.271391
00658		6.441630	5.433472	15.589454	0.887024	0.199337	-0.313036	0.274705
00659		12.267163	16.632601	23.461424	0.886253	0.200048	-0.313553	0.276082
00660		15.175992	12.090873	21.472445	0.888356	0.191695	-0.315118	0.273455
00661		13.138729	2.222477	15.320060	0.890317	0.183128	-0.316295	0.271584
00662		11.297923	1.870417	10.908248	0.891445	0.178881	-0.316126	0.270910
00663		8.437566	2.502971	7.930870	0.891856	0.176134	-0.316805	0.270563
00664		7.324222	0.663769	6.196989	0.891767	0.174034	-0.318180	0.270603
00665		5.791022	0.355524	3.800292	0.891202	0.173689	-0.319185	0.271500
00666		3.304796	0.915148	1.360284	0.890436	0.173785	-0.320341	0.272588
00667		2.042504	-0.188867	-1.587105	0.889565	0.172914	-0.322627	0.273290
00668		3.437850	-2.878384	-3.085507	0.888390	0.171445	-0.326121	0.273890
00669		5.389286	-4.599407	-4.306171	0.886632	0.170263	-0.330825	0.274681
00670		5.731883	-5.240784	-4.340086	0.884389	0.169171	-0.336764	0.275366
00671		4.547140	-5.574481	-3.453744	0.881402	0.169034	-0.343668	0.276497
00672		3.525857	-4.101555	-0.187299	0.877522	0.170400	-0.351303	0.278399
00673		4.362874	0.128144	6.292018	0.872782	0.173471	-0.359050	0.281501
00674		9.939023	6.773920	14.491615	0.868435	0.176910	-0.365438	0.284569
00675		17.751930	11.877869	23.617659	0.867129	0.175288	-0.369914	0.283770
00676		20.561347	3.707612	22.208979	0.867787	0.168864	-0.373477	0.280974
00677		17.519376	-1.133649	15.599782	0.867919	0.166336	-0.374817	0.280288
00678		12.580302	-0.230791	11.236325	0.867744	0.166305	-0.375235	0.280289
00679		7.995913	-0.159176	8.626537	0.866869	0.166880	-0.376780	0.280582
00680		6.045321	-0.459454	6.056564	0.865721	0.168065	-0.378328	0.281335
00681		2.986275	0.503768	3.804258	0.864556	0.169503	-0.379471	0.282514
00682		-0.898850	1.733235	0.943493	0.863363	0.170270	-0.381183	0.283392
00683		-2.515333	1.302827	-1.139800	0.862097	0.169330	-0.384693	0.283068
00684		-1.992880	-0.745098	-2.046492	0.860407	0.167913	-0.389769	0.282107
00685		-1.306846	-2.041444	-2.832881	0.857920	0.167548	-0.395946	0.281296
00686		-1.008819	-2.146796	-2.948123	0.854609	0.168181	-0.403284	0.280571
00687		-0.864194	-1.892380	-1.802210	0.850545	0.169443	-0.411786	0.279811
00688		-0.169601	-0.571579	0.882178	0.845675	0.171551	-0.421074	0.279466
00689		1.032308	1.617409	4.795977	0.840621	0.173428	-0.430672	0.278928
00690		2.733136	2.588598	8.201903	0.835824	0.174050	-0.440284	0.277947
00691		5.584439	2.812016	10.075326	0.831545	0.173266	-0.449579	0.276388
00692		8.525228	1.754709	10.571007	0.828000	0.170902	-0.458375	0.274044
00693		9.325108	-0.690280	9.314071	0.824487	0.167773	-0.467131	0.271776
00694		8.599948	-1.729205	7.468285	0.820463	0.165671	-0.475518	0.270695
00695		7.608611	0.377325	7.557313	0.816058	0.164463	-0.483550	0.270519
00696		5.968570	2.906046	8.417419	0.811793	0.163199	-0.491207	0.270322
00697		4.097387	4.928660	9.069408	0.807958	0.160970	-0.498772	0.269293
00698		2.767262	5.348925	9.072016	0.804695	0.157572	-0.506229	0.267150
00699		2.208405	4.838321	9.128411	0.801760	0.153676	-0.513491	0.264370
00700		2.495058	3.843255	8.800290	0.798958	0.150197	-0.520261	0.261602
00701		3.500474	2.470138	7.990639	0.796064	0.147606	-0.526521	0.259367
00702		4.694296	0.847720	6.025026	0.792927	0.146270	-0.532317	0.257898
00703		6.173475	-0.810334	4.288040	0.789296	0.146270	-0.537863	0.257527
00704		8.937881	-1.526178	3.620983	0.785020	0.147843	-0.543161	0.258577
00705		11.791563	-1.189743	3.005077	0.780465	0.150514	-0.547963	0.260687
00706		13.200987	0.276878	3.172198	0.776024	0.153552	-0.552240	0.263135
00707		12.302150	2.795863	4.648685	0.772119	0.155827	-0.556283	0.264762
00708		10.322255	4.776434	6.120074	0.769194	0.155612	-0.560663	0.264163
00709		7.978567	4.476396	7.168994	0.767555	0.152255	-0.565356	0.260865
00710		6.829785	1.958259	6.634889	0.766686	0.147092	-0.570013	0.256204
00711		7.390980	-0.269273	5.576277	0.766021	0.142243	-0.574010	0.251975
00712		8.017576	-1.413288	4.519788	0.765212	0.138702	-0.577238	0.249014
00713		8.085711	-1.705734	3.598718	0.764114	0.136819	-0.579777	0.247526
00714		7.697143	-1.448919	2.899810	0.762722	0.136326	-0.581849	0.247228
00715		7.549799	-0.792754	2.581269	0.761175	0.136623	-0.583640	0.247611
00716		7.485469	-0.133211	2.591790	0.759654	0.137114	-0.585291	0.248114
00717		7.251054	0.013856	2.567421	0.758246	0.137189	-0.587004	0.248332
00718		6.718738	-0.615134	2.112705	0.756927	0.136687	-0.588832	0.248305
00719		6.520802	-0.947701	1.981627	0.755649	0.135895	-0.590643	0.248332
00720		6.526871	-1.114655	2.046510	0.754398	0.134978	-0.592357	0.248552
00721		7.265339	-0.600529	2.929822	0.753220	0.134055	-0.593857	0.249041
00722		7.998531	0.211649	4.418556	0.752346	0.133072	-0.594923	0.249666
00723		8.609219	0.682578	5.928549	0.752026	0.131608	-0.595526	0.249968
00724		9.225198	0.386028	6.684725	0.752348	0.129789	-0.595511	0.249987
00725		9.466668	-0.593968	6.350834	0.753186	0.127840	-0.594866	0.250004
00726		9.992204	-1.399305	5.940182	0.754272	0.126201	-0.593629	0.250502
00727		9.986626	-1.653485	5.265404	0.755563	0.125115	-0.591710	0.251694
00728		10.179238	-1.692115	4.667220	0.756985	0.124271	-0.589363	0.253342
